'object1','object2','at', been-at', 'is-in', 'carry', 'adjacent', 'same-type', 'same-size', 'can-move', 'can-sample', 'can-sample-at'
waypoint5',rover18',0,0,0,0,0,0,0,,0,0,
waypoint5',rover19',0,0,0,0,,0,0,0,0,0,
waypoint5',rover20',0,,0,0,,0,0,0,0,,
waypoint5',sample0',0,0,,0,0,0,,,0,0,
waypoint5',sample1',0,0,0,0,0,0,0,,0,0,
waypoint5',sample2',0,0,0,0,0,0,0,0,0,,
waypoint5',sample3',0,0,,0,,0,0,0,0,,
waypoint5',sample4',,0,0,0,0,,0,0,0,0,
waypoint5',sample5',0,0,0,0,0,0,,0,,0,
waypoint5',sample6',0,,0,0,0,0,0,0,0,0,
waypoint5',sample7',0,0,0,0,0,0,,0,,0,
waypoint5',sample8',,,0,0,,0,0,,0,0,
waypoint5',sample9',0,,0,0,0,0,0,0,0,,
waypoint5',sample10',0,0,0,0,0,0,0,0,0,0,
waypoint5',sample11',0,0,0,0,,0,0,,0,0,
waypoint5',sample12',,0,,0,0,0,0,0,,0,
waypoint5',sample13',0,0,,0,0,0,0,,0,0,
waypoint5',sample14',0,0,,0,0,0,0,0,0,0,
waypoint5',sample15',,0,,0,0,0,0,0,,0,
waypoint5',sample16',0,,0,0,0,0,0,0,,0,
waypoint5',sample17',,0,0,0,,0,0,0,,,
waypoint5',sample18',0,0,0,0,0,0,0,,0,0,
waypoint5',sample19',0,0,0,0,,0,0,0,,0,
waypoint5',sample20',,,0,0,,0,,,0,0,
waypoint5',bad_sample0',0,,,0,0,0,,0,0,,
waypoint5',bad_sample1',0,0,0,0,0,0,0,0,0,0,
waypoint5',bad_sample2',0,0,0,0,,0,0,0,0,0,
waypoint5',bad_sample3',,0,,0,0,0,0,0,0,0,
waypoint5',bad_sample4',0,0,0,0,0,0,0,0,0,0,
waypoint5',bad_sample5',0,0,,0,0,0,0,,0,0,
waypoint5',bad_sample6',,,0,0,0,0,0,0,0,0,
waypoint5',bad_sample7',,0,0,0,0,0,0,,,0,
waypoint5',bad_sample8',0,0,0,0,0,0,0,0,,0,
waypoint5',bad_sample9',0,0,,0,,0,,0,0,0,
waypoint5',bad_sample10',0,0,0,0,0,0,,0,0,,
waypoint5',bad_sample11',0,0,0,0,0,,0,0,0,0,
waypoint5',bad_sample12',0,0,,0,0,0,,0,0,0,
waypoint5',bad_sample13',0,0,0,0,0,0,0,0,,0,
waypoint5',bad_sample14',0,0,0,0,0,0,0,0,0,0,
waypoint5',bad_sample15',0,0,0,0,0,0,0,0,0,,
waypoint5',bad_sample16',0,0,,0,0,,,0,0,,
waypoint5',bad_sample17',0,,,0,,0,0,0,0,,
waypoint5',bad_sample18',0,0,0,0,0,0,,,0,,
waypoint5',bad_sample19',0,0,0,0,0,,0,0,0,0,
waypoint5',bad_sample20',,0,0,0,,,,,0,0,
waypoint6',waypoint0',,0,0,0,,0,0,0,,0,
waypoint6',waypoint1',0,0,,0,1,0,,0,0,,
waypoint6',waypoint2',0,0,0,,1,0,0,0,0,0,
waypoint6',waypoint3',0,0,0,,1,0,0,0,0,0,
waypoint6',waypoint4',0,0,0,0,1,0,0,,0,0,
waypoint6',waypoint5',0,0,0,0,1,0,0,,0,0,
waypoint6',waypoint6',0,,0,0,1,0,0,0,0,0,
waypoint6',waypoint7',0,,0,0,1,,0,0,0,0,
waypoint6',waypoint8',,0,0,0,1,0,0,0,0,0,
waypoint6',waypoint9',0,,0,0,1,0,0,0,0,0,
waypoint6',waypoint10',0,0,,0,,0,0,0,0,,
waypoint6',waypoint11',0,,0,,1,0,0,0,0,0,
waypoint6',waypoint12',0,0,,,1,0,0,,0,,
waypoint6',waypoint13',0,0,0,0,1,0,0,0,0,0,
waypoint6',waypoint14',0,0,0,0,1,0,0,,0,0,
waypoint6',waypoint15',0,0,0,0,1,0,0,0,0,0,
waypoint6',waypoint16',0,,0,0,1,0,0,0,0,0,
waypoint6',waypoint17',0,0,0,0,1,0,0,,0,,
waypoint6',waypoint18',0,0,,0,1,0,0,0,0,0,
waypoint6',waypoint19',0,0,0,0,,,0,,0,0,
waypoint6',waypoint20',,0,0,0,1,0,0,,0,0,
waypoint6',rover0',0,,0,,0,0,0,0,0,0,
waypoint6',rover1',0,0,0,0,,,,0,0,0,
waypoint6',rover2',0,0,,0,0,0,,0,0,0,
waypoint6',rover3',,0,,0,0,0,0,0,0,0,
waypoint6',rover4',0,,,0,0,0,0,0,,0,
waypoint6',rover5',0,0,0,0,0,,0,0,0,0,
waypoint6',rover6',,0,0,0,0,0,0,,0,,
waypoint6',rover7',0,0,,,,0,0,0,0,0,
waypoint6',rover8',0,0,0,,,0,0,0,0,0,
waypoint6',rover9',0,0,0,0,,0,0,0,0,0,
waypoint6',rover10',0,0,,0,0,0,0,,0,0,
waypoint6',rover11',,0,0,0,0,0,0,0,,0,
waypoint6',rover12',0,0,,,0,0,,0,0,,
waypoint6',rover13',0,,0,0,,0,0,0,,0,
waypoint6',rover14',0,,0,0,0,0,0,0,0,0,
waypoint6',rover15',0,0,0,0,0,0,0,0,0,0,
waypoint6',rover16',0,0,,,0,0,,0,0,0,
waypoint6',rover17',0,0,,0,0,0,0,0,0,,
waypoint6',rover18',,0,0,,,0,0,0,0,0,
waypoint6',rover19',0,0,0,0,0,0,0,0,0,0,
waypoint6',rover20',0,0,0,0,0,0,,0,0,0,
waypoint6',sample0',,0,0,0,0,0,,0,0,0,
waypoint6',sample1',0,0,0,0,0,0,0,0,0,,
waypoint6',sample2',,0,0,0,,0,,0,,,
waypoint6',sample3',0,,,0,0,0,0,0,0,0,
waypoint6',sample4',0,0,0,0,0,0,0,,0,0,
waypoint6',sample5',0,0,0,,,0,0,0,,0,
waypoint6',sample6',0,0,0,0,0,0,,,0,0,
waypoint6',sample7',,0,0,,0,0,0,0,0,0,
waypoint6',sample8',,0,0,0,0,0,0,,0,0,
waypoint6',sample9',0,0,,0,0,0,0,0,0,0,
waypoint6',sample10',0,0,0,0,,,0,0,0,0,
waypoint6',sample11',,0,0,0,0,0,0,0,0,0,
waypoint6',sample12',,0,,0,,0,0,0,,0,
waypoint6',sample13',0,0,0,0,0,0,0,,0,0,
waypoint6',sample14',0,0,0,,0,0,,0,0,0,
waypoint6',sample15',0,0,0,0,0,,0,0,,0,
waypoint6',sample16',0,0,0,0,0,0,,0,0,0,
waypoint6',sample17',0,0,,0,0,0,,0,0,0,
waypoint6',sample18',0,0,,0,0,0,0,0,0,0,
waypoint6',sample19',0,0,0,,0,,0,0,0,,
waypoint6',sample20',0,0,0,0,,0,0,0,0,,
waypoint6',bad_sample0',0,,0,0,0,0,0,0,0,0,
waypoint6',bad_sample1',0,0,0,0,0,0,0,0,0,0,
waypoint6',bad_sample2',0,,0,0,0,0,0,,0,0,
waypoint6',bad_sample3',,0,0,0,0,0,0,0,0,0,
waypoint6',bad_sample4',,0,0,0,0,0,0,0,0,0,
waypoint6',bad_sample5',,,0,,0,0,0,0,0,0,
waypoint6',bad_sample6',0,,0,0,0,0,,,0,,
waypoint6',bad_sample7',0,0,0,0,,0,,0,0,0,
waypoint6',bad_sample8',,0,0,0,0,0,0,0,0,,
waypoint6',bad_sample9',0,0,0,,0,0,0,0,0,,
waypoint6',bad_sample10',0,0,0,,0,0,0,0,0,0,
waypoint6',bad_sample11',0,,,0,0,0,0,0,0,,
waypoint6',bad_sample12',0,0,0,0,0,0,0,0,0,0,
waypoint6',bad_sample13',0,0,0,,0,0,0,,0,0,
waypoint6',bad_sample14',0,0,0,0,,0,0,,,0,
waypoint6',bad_sample15',0,,0,0,0,0,0,0,0,0,
waypoint6',bad_sample16',0,0,0,0,0,0,0,0,,0,
waypoint6',bad_sample17',0,,0,0,0,0,0,0,0,0,
waypoint6',bad_sample18',,,0,0,,0,0,0,0,0,
waypoint6',bad_sample19',0,0,0,,0,0,0,0,0,0,
waypoint6',bad_sample20',0,0,0,0,0,0,0,,0,0,
waypoint7',waypoint0',0,0,0,0,,0,0,0,,0,
waypoint7',waypoint1',0,0,,0,1,0,0,0,0,0,
waypoint7',waypoint2',0,0,0,0,1,,0,0,0,0,
waypoint7',waypoint3',0,0,0,0,1,0,0,0,,0,
waypoint7',waypoint4',0,0,0,0,1,,0,,0,0,
waypoint7',waypoint5',,0,,0,,0,0,,0,0,
waypoint7',waypoint6',0,0,0,,,0,0,0,0,0,
waypoint7',waypoint7',,0,,0,1,0,0,,0,0,
waypoint7',waypoint8',0,0,0,0,1,0,0,0,0,0,
waypoint7',waypoint9',0,0,0,0,1,0,0,0,0,0,
waypoint7',waypoint10',0,0,,0,1,0,,0,0,0,
waypoint7',waypoint11',0,,0,0,1,0,0,,0,0,
waypoint7',waypoint12',0,,0,,1,0,0,0,0,,
waypoint7',waypoint13',0,0,0,0,1,0,0,0,0,0,
waypoint7',waypoint14',0,,,0,1,0,0,0,0,0,
waypoint7',waypoint15',0,0,0,0,1,0,0,0,0,0,
waypoint7',waypoint16',0,0,,0,,0,0,,0,0,
waypoint7',waypoint17',0,0,,0,1,0,0,0,0,,
waypoint7',waypoint18',0,0,0,,1,0,0,,0,0,
waypoint7',waypoint19',0,,0,0,1,0,0,0,,0,
waypoint7',waypoint20',0,,,,1,0,0,0,0,0,
waypoint7',rover0',0,0,0,0,0,0,0,0,0,,
waypoint7',rover1',0,0,,0,0,0,0,,0,0,
waypoint7',rover2',0,0,0,0,0,,0,0,0,,
waypoint7',rover3',0,0,0,0,0,0,0,0,0,0,
waypoint7',rover4',0,0,0,0,0,0,0,,0,0,
waypoint7',rover5',0,0,0,0,0,,0,0,0,,
waypoint7',rover6',0,0,0,0,,0,0,0,0,0,
waypoint7',rover7',0,,0,0,0,,0,0,0,0,
waypoint7',rover8',0,0,,0,0,0,0,,0,0,
waypoint7',rover9',0,,0,0,0,,0,0,0,0,
waypoint7',rover10',0,0,0,,,0,0,0,0,,
waypoint7',rover11',0,0,0,0,,0,0,0,0,,
waypoint7',rover12',,0,0,0,0,,0,0,0,,
waypoint7',rover13',0,0,0,0,,0,0,0,0,0,
waypoint7',rover14',0,0,0,0,0,,0,0,0,0,
waypoint7',rover15',0,0,,0,0,0,0,0,0,0,
waypoint7',rover16',,0,0,0,0,0,0,,0,0,
waypoint7',rover17',0,0,0,0,0,0,0,,0,0,
waypoint7',rover18',0,,0,,0,0,0,0,0,0,
waypoint7',rover19',0,0,,0,0,0,0,,0,0,
waypoint7',rover20',0,0,0,0,0,0,0,0,0,0,
waypoint7',sample0',,0,0,,0,0,0,0,0,0,
waypoint7',sample1',0,0,0,0,0,0,0,0,0,0,
waypoint7',sample2',0,0,0,0,0,,,0,,0,
waypoint7',sample3',0,,0,0,0,,0,0,0,0,
waypoint7',sample4',0,0,0,0,,0,0,0,0,0,
waypoint7',sample5',,0,0,0,,,0,,0,,
waypoint7',sample6',0,0,,0,0,0,0,,0,0,
waypoint7',sample7',0,0,0,0,0,0,0,0,0,0,
waypoint7',sample8',,0,,,0,0,0,0,0,0,
waypoint7',sample9',0,0,0,0,0,0,0,0,0,0,
waypoint7',sample10',0,0,0,0,0,0,,,0,0,
waypoint7',sample11',,0,0,,0,0,,0,0,0,
waypoint7',sample12',0,0,0,0,,,0,,0,0,
waypoint7',sample13',0,0,,0,0,0,0,,,,
waypoint7',sample14',,0,0,0,0,0,0,,0,0,
waypoint7',sample15',0,0,0,0,0,,,0,0,0,
waypoint7',sample16',0,0,0,0,,0,0,0,0,0,
waypoint7',sample17',0,0,0,0,0,0,0,0,0,0,
waypoint7',sample18',0,0,0,,0,0,0,0,0,0,
waypoint7',sample19',0,0,0,0,0,0,0,0,0,0,
waypoint7',sample20',0,0,0,0,,0,0,,0,,
waypoint7',bad_sample0',0,,0,0,0,0,0,0,,0,
waypoint7',bad_sample1',0,0,0,,0,,,,0,0,
waypoint7',bad_sample2',0,0,0,0,0,0,0,0,0,,
waypoint7',bad_sample3',,0,0,0,0,0,0,0,0,0,
waypoint7',bad_sample4',0,0,0,0,,0,,0,0,0,
waypoint7',bad_sample5',,0,0,0,0,,0,0,,,
waypoint7',bad_sample6',,0,0,,0,,0,0,0,0,
waypoint7',bad_sample7',0,0,0,0,0,0,,,0,0,
waypoint7',bad_sample8',0,0,0,0,0,0,0,,0,0,
waypoint7',bad_sample9',0,,0,0,0,0,0,0,,0,
waypoint7',bad_sample10',,0,0,,,0,0,0,0,,
waypoint7',bad_sample11',0,0,0,0,0,0,,0,0,0,
waypoint7',bad_sample12',0,0,0,0,0,0,0,0,,,
waypoint7',bad_sample13',0,,0,0,0,0,,0,0,0,
waypoint7',bad_sample14',0,,0,0,0,,0,0,0,,
waypoint7',bad_sample15',0,0,0,0,0,0,,0,0,0,
waypoint7',bad_sample16',0,0,0,0,0,0,0,0,0,,
waypoint7',bad_sample17',0,,0,0,0,0,0,0,,,
waypoint7',bad_sample18',0,0,0,,0,0,0,,,0,
waypoint7',bad_sample19',,,0,0,0,0,,0,0,0,
waypoint7',bad_sample20',0,0,0,0,0,0,0,0,0,0,
waypoint8',waypoint0',0,0,,0,1,0,0,0,0,0,
waypoint8',waypoint1',0,0,,0,1,0,0,0,0,0,
waypoint8',waypoint2',0,,0,,1,,0,0,,0,
waypoint8',waypoint3',,,0,0,1,0,0,0,0,0,
waypoint8',waypoint4',0,0,0,0,,,0,,,0,
waypoint8',waypoint5',,0,,0,,0,0,0,,0,
waypoint8',waypoint6',0,0,,0,1,0,0,,,,
waypoint8',waypoint7',0,0,0,0,1,0,0,0,,0,
waypoint8',waypoint8',0,0,0,0,1,0,0,0,,0,
waypoint8',waypoint9',,,,0,1,0,0,0,0,0,
waypoint8',waypoint10',0,0,0,0,1,0,0,0,,0,
waypoint8',waypoint11',0,0,0,0,1,0,,0,0,0,
waypoint8',waypoint12',0,0,,0,1,0,0,0,0,0,
waypoint8',waypoint13',0,0,0,0,1,0,,0,0,0,
waypoint8',waypoint14',0,0,0,0,1,,0,0,0,0,
waypoint8',waypoint15',0,0,0,0,1,,,0,0,0,
waypoint8',waypoint16',0,,,0,1,0,0,0,,0,
waypoint8',waypoint17',,,0,0,,0,0,,0,0,
waypoint8',waypoint18',,,0,0,,0,0,0,0,0,
waypoint8',waypoint19',0,,,0,1,0,0,0,0,0,
waypoint8',waypoint20',0,0,0,0,1,0,0,,0,0,
waypoint8',rover0',,0,0,0,0,0,0,0,0,0,
waypoint8',rover1',0,0,0,0,0,0,0,0,0,0,
waypoint8',rover2',0,,,0,0,0,0,,0,,
waypoint8',rover3',0,0,,0,,0,0,,0,0,
waypoint8',rover4',0,0,0,0,0,0,0,0,0,0,
waypoint8',rover5',0,0,0,0,0,0,0,0,,,
waypoint8',rover6',0,0,,,,0,0,0,0,0,
waypoint8',rover7',0,0,,0,,0,0,,0,0,
waypoint8',rover8',,0,0,0,0,0,0,,,,
waypoint8',rover9',0,0,,,0,0,,,0,0,
waypoint8',rover10',0,0,0,,0,,,0,0,0,
waypoint8',rover11',0,0,0,0,0,0,0,0,0,,
waypoint8',rover12',0,0,0,0,0,0,0,0,0,0,
waypoint8',rover13',0,0,0,0,0,0,0,0,0,0,
waypoint8',rover14',,,,0,,0,0,0,0,,
waypoint8',rover15',0,0,,0,0,0,0,0,0,0,
waypoint8',rover16',,,0,0,0,0,0,0,0,0,
waypoint8',rover17',0,0,,0,0,,0,0,0,0,
waypoint8',rover18',0,0,0,0,0,,0,0,0,,
waypoint8',rover19',0,0,0,0,,0,0,,0,0,
waypoint8',rover20',0,,0,0,0,0,0,0,0,0,
waypoint8',sample0',0,0,0,0,0,0,,0,0,0,
waypoint8',sample1',,0,0,0,0,0,,0,0,0,
waypoint8',sample2',0,0,0,,0,0,0,,,0,
waypoint8',sample3',0,0,0,0,0,0,0,0,0,,
waypoint8',sample4',0,,0,0,0,,0,0,0,,
waypoint8',sample5',,0,0,0,0,0,0,,0,0,
waypoint8',sample6',0,0,0,0,0,0,0,0,,0,
waypoint8',sample7',0,0,0,0,0,0,0,,0,0,
waypoint8',sample8',,0,0,0,,0,,0,0,0,
waypoint8',sample9',0,0,0,0,0,0,0,0,0,0,
waypoint8',sample10',0,0,0,0,,,,0,,0,
waypoint8',sample11',0,,0,0,0,0,0,,,0,
waypoint8',sample12',,0,0,0,0,0,0,0,0,0,
waypoint8',sample13',0,0,0,0,,0,0,,0,,
waypoint8',sample14',0,0,0,,,0,0,0,0,,
waypoint8',sample15',0,0,,0,0,0,0,0,,0,
waypoint8',sample16',0,0,0,,0,0,,0,0,0,
waypoint8',sample17',0,0,,,,,0,0,0,0,
waypoint8',sample18',0,0,,0,0,0,0,,0,0,
waypoint8',sample19',0,,,0,0,,0,0,0,0,
waypoint8',sample20',0,0,0,0,,0,0,0,0,,
waypoint8',bad_sample0',0,0,0,0,,,,0,0,0,
waypoint8',bad_sample1',0,0,,0,0,0,0,0,0,0,
waypoint8',bad_sample2',0,0,0,,0,,,0,0,0,
waypoint8',bad_sample3',0,0,0,0,,0,0,,,0,
waypoint8',bad_sample4',0,,0,0,0,0,0,,0,0,
waypoint8',bad_sample5',0,0,0,0,0,0,0,0,0,0,
waypoint8',bad_sample6',0,0,0,,0,0,0,,0,0,
waypoint8',bad_sample7',0,0,0,,0,0,0,0,0,0,
waypoint8',bad_sample8',0,,,0,0,,0,,0,0,
waypoint8',bad_sample9',,0,0,0,,,0,0,0,0,
waypoint8',bad_sample10',0,0,0,0,0,0,0,0,0,0,
waypoint8',bad_sample11',0,0,0,0,0,,0,,0,0,
waypoint8',bad_sample12',0,0,0,0,,0,0,0,0,0,
waypoint8',bad_sample13',0,0,0,0,0,0,0,0,,0,
waypoint8',bad_sample14',,,,,0,,0,,0,0,
waypoint8',bad_sample15',0,,,0,0,0,0,0,0,0,
waypoint8',bad_sample16',0,0,0,0,0,,0,,,0,
waypoint8',bad_sample17',0,0,,0,0,0,0,0,0,0,
waypoint8',bad_sample18',,0,0,0,,0,,0,0,,
waypoint8',bad_sample19',,,,,0,0,0,,0,0,
waypoint8',bad_sample20',0,0,,0,,,0,0,0,0,
waypoint9',waypoint0',0,0,0,,1,0,0,,0,,
waypoint9',waypoint1',0,0,0,0,1,0,0,0,0,0,
waypoint9',waypoint2',0,0,0,0,1,0,0,0,,0,
waypoint9',waypoint3',,,0,0,,,0,0,0,,
waypoint9',waypoint4',0,,,0,1,0,0,0,,0,
waypoint9',waypoint5',0,0,0,0,1,0,0,0,0,0,
waypoint9',waypoint6',0,,0,0,1,0,0,,0,0,
waypoint9',waypoint7',,,0,0,1,,0,0,0,0,
waypoint9',waypoint8',0,0,0,,1,0,0,0,0,0,
waypoint9',waypoint9',0,0,0,0,1,0,0,0,0,0,
waypoint9',waypoint10',,0,0,0,1,0,0,0,0,,
waypoint9',waypoint11',,0,0,0,1,0,0,0,0,0,
waypoint9',waypoint12',0,0,0,0,,0,0,0,0,0,
waypoint9',waypoint13',0,0,0,0,1,0,0,0,0,,
waypoint9',waypoint14',0,,0,0,,0,0,0,0,0,
waypoint9',waypoint15',0,0,0,,1,,0,0,0,0,
waypoint9',waypoint16',0,0,0,0,,0,0,0,0,0,
waypoint9',waypoint17',0,0,0,0,1,0,0,,0,0,
waypoint9',waypoint18',,0,0,0,1,,0,,0,0,
waypoint9',waypoint19',0,0,,0,1,,0,0,0,0,
waypoint9',waypoint20',0,0,,0,,0,0,0,0,0,
waypoint9',rover0',0,0,0,0,,0,0,0,0,0,
waypoint9',rover1',0,0,,0,0,0,0,,,0,
waypoint9',rover2',,0,0,0,0,0,0,0,0,0,
waypoint9',rover3',0,,0,0,0,0,0,0,,0,
waypoint9',rover4',0,0,0,0,,0,,,0,0,
waypoint9',rover5',0,,0,0,0,,0,0,0,0,
waypoint9',rover6',,0,0,,0,0,0,,,0,
waypoint9',rover7',0,0,0,,0,0,0,0,0,0,
waypoint9',rover8',0,0,,,0,0,0,0,0,0,
waypoint9',rover9',0,,0,0,0,0,0,0,0,0,
waypoint9',rover10',0,0,0,0,0,0,,0,,0,
waypoint9',rover11',0,0,0,,0,0,0,0,0,0,
waypoint9',rover12',0,0,,0,0,,0,0,0,,
waypoint9',rover13',0,,0,0,0,0,,,0,0,
waypoint9',rover14',0,0,0,,0,0,0,0,0,0,
waypoint9',rover15',0,0,0,0,0,0,0,0,0,0,
waypoint9',rover16',0,0,0,0,0,0,0,0,0,,
waypoint9',rover17',0,0,,0,0,0,0,0,0,0,
waypoint9',rover18',0,0,0,0,0,0,0,0,0,,
waypoint9',rover19',,0,0,0,0,,0,0,0,0,
waypoint9',rover20',,0,0,0,,0,,0,0,0,
waypoint9',sample0',0,0,0,0,,0,,0,0,0,
waypoint9',sample1',,,,0,0,0,,0,0,0,
waypoint9',sample2',0,0,0,0,,,0,,0,0,
waypoint9',sample3',0,,0,,0,,0,,0,0,
waypoint9',sample4',0,0,0,0,0,0,0,,0,0,
waypoint9',sample5',,,0,0,0,0,0,0,0,0,
waypoint9',sample6',0,0,0,0,0,,,0,,0,
waypoint9',sample7',0,,0,0,0,0,,0,,0,
waypoint9',sample8',0,0,0,0,0,,0,0,0,0,
waypoint9',sample9',0,0,,0,0,0,,0,0,0,
waypoint9',sample10',,0,,0,0,0,0,0,0,0,
waypoint9',sample11',0,0,0,0,,0,,0,0,0,
waypoint9',sample12',0,0,0,,0,,,0,0,0,
waypoint9',sample13',0,,,0,0,0,0,0,0,0,
waypoint9',sample14',0,0,0,0,0,0,0,0,0,0,
waypoint9',sample15',0,0,0,0,0,0,,0,0,0,
waypoint9',sample16',,0,0,0,0,,0,0,0,0,
waypoint9',sample17',,0,,,0,0,0,0,0,0,
waypoint9',sample18',,0,0,0,0,,0,0,0,0,
waypoint9',sample19',0,0,0,0,,,,0,0,,
waypoint9',sample20',,0,0,0,0,0,0,0,0,,
waypoint9',bad_sample0',0,0,0,0,,0,0,0,0,0,
waypoint9',bad_sample1',0,0,0,0,0,0,0,,,0,
waypoint9',bad_sample2',0,,0,,,0,0,0,,,
waypoint9',bad_sample3',0,0,0,,0,0,0,,,,
waypoint9',bad_sample4',0,0,,,0,0,0,0,0,0,
waypoint9',bad_sample5',0,0,0,0,0,0,,0,0,0,
waypoint9',bad_sample6',0,0,0,0,0,0,,,0,,
waypoint9',bad_sample7',,0,0,0,0,0,0,0,0,,
waypoint9',bad_sample8',0,0,0,0,0,0,,0,,0,
waypoint9',bad_sample9',0,0,0,0,0,,,0,0,,
waypoint9',bad_sample10',0,0,,,0,0,0,0,,0,
waypoint9',bad_sample11',0,,0,0,0,0,,,0,0,
waypoint9',bad_sample12',,0,0,0,0,0,,0,0,0,
waypoint9',bad_sample13',0,0,0,0,0,0,0,,,,
waypoint9',bad_sample14',0,0,0,0,0,,0,0,0,,
waypoint9',bad_sample15',0,,0,,0,0,0,0,0,0,
waypoint9',bad_sample16',0,,0,0,0,0,0,0,0,0,
waypoint9',bad_sample17',,0,,0,0,0,0,0,0,,
waypoint9',bad_sample18',0,0,,0,,0,0,0,0,,
waypoint9',bad_sample19',0,0,0,0,,0,0,0,0,,
waypoint9',bad_sample20',0,0,,0,0,0,0,0,0,0,
waypoint10',waypoint0',0,,0,0,1,0,0,0,,,
waypoint10',waypoint1',0,0,0,0,1,0,0,0,0,0,
waypoint10',waypoint2',0,0,,0,1,0,,0,0,,
waypoint10',waypoint3',,0,0,0,1,0,0,0,0,0,
waypoint10',waypoint4',0,,0,0,1,0,0,0,0,0,
waypoint10',waypoint5',0,0,0,0,,0,0,,,0,
waypoint10',waypoint6',0,0,0,0,,,0,0,0,0,
waypoint10',waypoint7',0,0,,0,1,0,0,0,0,0,
waypoint10',waypoint8',0,0,0,0,1,0,0,0,0,0,
waypoint10',waypoint9',0,0,0,0,1,0,0,0,0,0,
waypoint10',waypoint10',,,0,0,1,0,0,0,0,,
waypoint10',waypoint11',0,,0,0,1,0,0,0,0,0,
waypoint10',waypoint12',0,0,0,0,1,0,,0,,0,
waypoint10',waypoint13',,0,0,0,1,0,,0,0,0,
waypoint10',waypoint14',0,0,0,0,1,0,0,0,0,0,
waypoint10',waypoint15',0,0,,0,,0,0,,0,0,
waypoint10',waypoint16',0,0,,0,,0,0,0,0,0,
waypoint10',waypoint17',0,0,,0,1,0,0,,0,0,
waypoint10',waypoint18',0,0,,0,1,0,,0,0,0,
waypoint10',waypoint19',0,0,0,0,1,,0,0,,0,
waypoint10',waypoint20',0,0,,0,1,0,0,,0,0,
waypoint10',rover0',,0,,0,0,0,0,0,0,0,
waypoint10',rover1',,,0,0,0,0,0,0,0,,
waypoint10',rover2',0,0,0,0,,0,,0,0,0,
waypoint10',rover3',0,0,0,0,0,,0,0,0,0,
waypoint10',rover4',0,0,,0,0,,0,0,,0,
waypoint10',rover5',0,0,,0,0,0,0,,0,,
waypoint10',rover6',0,0,0,0,0,0,0,0,0,0,
waypoint10',rover7',0,0,0,0,0,0,0,0,,,
waypoint10',rover8',0,0,,0,0,0,0,0,0,0,
waypoint10',rover9',0,0,0,0,0,0,0,0,0,,
waypoint10',rover10',0,0,0,0,0,0,0,0,0,0,
waypoint10',rover11',0,0,0,0,0,0,0,0,,0,
waypoint10',rover12',0,,0,0,0,,0,,0,0,
waypoint10',rover13',0,,0,0,,0,0,0,0,0,
waypoint10',rover14',0,0,0,0,,0,0,0,0,0,
waypoint10',rover15',0,0,0,0,0,,,0,0,0,
waypoint10',rover16',,0,0,0,0,0,0,0,,0,
waypoint10',rover17',0,0,0,,,0,0,0,0,,
waypoint10',rover18',0,0,0,,0,,0,,0,,
waypoint10',rover19',,0,0,0,,0,0,0,0,0,
waypoint10',rover20',0,0,0,0,0,0,0,0,0,0,
waypoint10',sample0',,0,0,0,0,0,,0,0,0,
waypoint10',sample1',0,,0,0,0,0,0,0,0,0,
waypoint10',sample2',0,0,0,0,0,0,0,,0,0,
waypoint10',sample3',0,0,0,0,0,0,0,,0,0,
waypoint10',sample4',0,,0,0,0,0,0,0,,0,
waypoint10',sample5',0,0,0,0,0,,,0,0,0,
waypoint10',sample6',0,0,,0,0,0,0,0,0,0,
waypoint10',sample7',0,0,0,,0,,0,0,0,0,
waypoint10',sample8',0,,0,0,0,0,0,,,0,
waypoint10',sample9',0,0,0,,0,0,,0,0,,
waypoint10',sample10',0,0,0,0,0,0,0,0,0,,
waypoint10',sample11',,0,0,,0,0,0,,0,0,
waypoint10',sample12',0,0,,,0,,0,0,0,0,
waypoint10',sample13',0,0,,,0,0,0,,0,0,
waypoint10',sample14',,0,0,0,0,,0,0,,0,
waypoint10',sample15',0,0,0,0,0,,0,0,0,0,
waypoint10',sample16',0,0,0,0,0,0,0,0,0,,
waypoint10',sample17',0,0,0,0,0,0,,0,0,0,
waypoint10',sample18',0,0,0,,,0,0,0,0,0,
waypoint10',sample19',0,,0,0,0,0,,0,0,0,
waypoint10',sample20',,0,0,0,0,,0,0,0,0,
waypoint10',bad_sample0',0,0,0,0,,0,0,0,,0,
waypoint10',bad_sample1',0,0,0,0,0,0,0,0,0,0,
waypoint10',bad_sample2',0,0,0,0,0,0,,0,0,0,
waypoint10',bad_sample3',,0,0,0,0,0,0,0,0,0,
waypoint10',bad_sample4',0,0,,0,0,,0,,,0,
waypoint10',bad_sample5',0,0,,0,0,0,0,0,0,,
waypoint10',bad_sample6',0,,0,0,0,0,0,0,0,0,
waypoint10',bad_sample7',0,0,0,0,0,0,,0,0,0,
waypoint10',bad_sample8',0,0,,0,0,0,0,0,0,0,
waypoint10',bad_sample9',0,0,,0,0,0,0,,0,0,
waypoint10',bad_sample10',0,,0,0,0,0,0,0,0,0,
waypoint10',bad_sample11',,,,0,0,0,,0,,0,
waypoint10',bad_sample12',0,,0,,0,0,0,,0,0,
waypoint10',bad_sample13',0,,0,0,0,0,0,0,0,0,
waypoint10',bad_sample14',0,0,0,0,0,0,0,0,0,0,
